month,retailer_id,product,units_sold
2025-09,R0052,Karate Zeon Insecticide,74
2025-08,R0052,Karate Zeon Insecticide,43
2025-07,R0052,Karate Zeon Insecticide,25
2025-06,R0052,Karate Zeon Insecticide,43
2026-05,R0052,Cruiser Seed Treatment,38
2026-04,R0052,Cruiser Seed Treatment,44
2026-03,R0052,Cruiser Seed Treatment,59
2026-01,R0052,Cruiser Seed Treatment,70
2026-01,R0052,Cruiser Seed Treatment,85
2025-12,R0052,Cruiser Seed Treatment,67
2025-11,R0052,Cruiser Seed Treatment,57
2025-10,R0052,Cruiser Seed Treatment,42
2025-09,R0052,Cruiser Seed Treatment,44
2025-08,R0052,Cruiser Seed Treatment,44
2025-07,R0052,Cruiser Seed Treatment,40
2025-06,R0052,Cruiser Seed Treatment,24
2026-05,R0053,Tihan Insecticide,31
2026-04,R0053,Tihan Insecticide,48
2026-03,R0053,Tihan Insecticide,51
2026-01,R0053,Tihan Insecticide,103
2026-01,R0053,Tihan Insecticide,53
2025-12,R0053,Tihan Insecticide,99
2025-11,R0053,Tihan Insecticide,96
2025-10,R0053,Tihan Insecticide,88
2025-09,R0053,Tihan Insecticide,44
2025-08,R0053,Tihan Insecticide,34
2025-07,R0053,Tihan Insecticide,34
2025-06,R0053,Tihan Insecticide,37
2026-05,R0053,Polo Insecticide,26
2026-04,R0053,Polo Insecticide,36
2026-03,R0053,Polo Insecticide,71
2026-01,R0053,Polo Insecticide,71
2026-01,R0053,Polo Insecticide,87
2025-12,R0053,Polo Insecticide,108
2025-11,R0053,Polo Insecticide,67
2025-10,R0053,Polo Insecticide,75
2025-09,R0053,Polo Insecticide,38
2025-08,R0053,Polo Insecticide,34
2025-07,R0053,Polo Insecticide,32
2025-06,R0053,Polo Insecticide,29
2026-05,R0053,Cruiser Cotton Seed,37
2026-04,R0053,Cruiser Cotton Seed,42
2026-03,R0053,Cruiser Cotton Seed,37
2026-01,R0053,Cruiser Cotton Seed,72
2026-01,R0053,Cruiser Cotton Seed,49
2025-12,R0053,Cruiser Cotton Seed,76
2025-11,R0053,Cruiser Cotton Seed,67
2025-10,R0053,Cruiser Cotton Seed,82
2025-09,R0053,Cruiser Cotton Seed,44
2025-08,R0053,Cruiser Cotton Seed,51
2025-07,R0053,Cruiser Cotton Seed,26
2025-06,R0053,Cruiser Cotton Seed,20
2026-05,R0054,Tihan Insecticide,40
2026-04,R0054,Tihan Insecticide,46
2026-03,R0054,Tihan Insecticide,62
2026-01,R0054,Tihan Insecticide,86
2026-01,R0054,Tihan Insecticide,48
2025-12,R0054,Tihan Insecticide,76
2025-11,R0054,Tihan Insecticide,117
2025-10,R0054,Tihan Insecticide,57
2025-09,R0054,Tihan Insecticide,75
2025-08,R0054,Tihan Insecticide,65
2025-07,R0054,Tihan Insecticide,48
2025-06,R0054,Tihan Insecticide,31
2026-05,R0054,Polo Insecticide,42
2026-04,R0054,Polo Insecticide,36
2026-03,R0054,Polo Insecticide,59
2026-01,R0054,Polo Insecticide,77
2026-01,R0054,Polo Insecticide,68
2025-12,R0054,Polo Insecticide,79
2025-11,R0054,Polo Insecticide,76
2025-10,R0054,Polo Insecticide,91
2025-09,R0054,Polo Insecticide,55
2025-08,R0054,Polo Insecticide,66
2025-07,R0054,Polo Insecticide,26
2025-06,R0054,Polo Insecticide,38
2026-05,R0054,Cruiser Cotton Seed,31
2026-04,R0054,Cruiser Cotton Seed,45
2026-03,R0054,Cruiser Cotton Seed,62
2026-01,R0054,Cruiser Cotton Seed,104
2026-01,R0054,Cruiser Cotton Seed,89
2025-12,R0054,Cruiser Cotton Seed,69
2025-11,R0054,Cruiser Cotton Seed,67
2025-10,R0054,Cruiser Cotton Seed,78
2025-09,R0054,Cruiser Cotton Seed,80
2025-08,R0054,Cruiser Cotton Seed,33
2025-07,R0054,Cruiser Cotton Seed,46
2025-06,R0054,Cruiser Cotton Seed,36
2026-05,R0055,Tihan Insecticide,25
2026-04,R0055,Tihan Insecticide,33
2026-03,R0055,Tihan Insecticide,63
2026-01,R0055,Tihan Insecticide,33
2026-01,R0055,Tihan Insecticide,53
2025-12,R0055,Tihan Insecticide,46
2025-11,R0055,Tihan Insecticide,40
2025-10,R0055,Tihan Insecticide,51
2025-09,R0055,Tihan Insecticide,41
2025-08,R0055,Tihan Insecticide,28
2025-07,R0055,Tihan Insecticide,30
2025-06,R0055,Tihan Insecticide,25
2026-05,R0055,Polo Insecticide,30
2026-04,R0055,Polo Insecticide,16
2026-03,R0055,Polo Insecticide,34
2026-01,R0055,Polo Insecticide,46
2026-01,R0055,Polo Insecticide,46
2025-12,R0055,Polo Insecticide,50
2025-11,R0055,Polo Insecticide,65
2025-10,R0055,Polo Insecticide,55
2025-09,R0055,Polo Insecticide,32
2025-08,R0055,Polo Insecticide,23
2025-07,R0055,Polo Insecticide,11
2025-06,R0055,Polo Insecticide,18
2026-05,R0055,Cruiser Cotton Seed,15
2026-04,R0055,Cruiser Cotton Seed,39
2026-03,R0055,Cruiser Cotton Seed,26
2026-01,R0055,Cruiser Cotton Seed,46
2026-01,R0055,Cruiser Cotton Seed,44
2025-12,R0055,Cruiser Cotton Seed,49
2025-11,R0055,Cruiser Cotton Seed,50
2025-10,R0055,Cruiser Cotton Seed,40
2025-09,R0055,Cruiser Cotton Seed,42
2025-08,R0055,Cruiser Cotton Seed,27
2025-07,R0055,Cruiser Cotton Seed,33
2025-06,R0055,Cruiser Cotton Seed,21
2026-05,R0056,Amistar Top Fungicide,18
2026-04,R0056,Amistar Top Fungicide,31
2026-03,R0056,Amistar Top Fungicide,46
2026-01,R0056,Amistar Top Fungicide,44
2026-01,R0056,Amistar Top Fungicide,28
2025-12,R0056,Amistar Top Fungicide,47
2025-11,R0056,Amistar Top Fungicide,62
2025-10,R0056,Amistar Top Fungicide,64
2025-09,R0056,Amistar Top Fungicide,48
2025-08,R0056,Amistar Top Fungicide,30
2025-07,R0056,Amistar Top Fungicide,20
2025-06,R0056,Amistar Top Fungicide,15
2026-05,R0056,Karate Zeon Insecticide,19
2026-04,R0056,Karate Zeon Insecticide,36
2026-03,R0056,Karate Zeon Insecticide,32
2026-01,R0056,Karate Zeon Insecticide,65
2026-01,R0056,Karate Zeon Insecticide,53
2025-12,R0056,Karate Zeon Insecticide,66
2025-11,R0056,Karate Zeon Insecticide,55
2025-10,R0056,Karate Zeon Insecticide,50
2025-09,R0056,Karate Zeon Insecticide,42
2025-08,R0056,Karate Zeon Insecticide,19
2025-07,R0056,Karate Zeon Insecticide,20
2025-06,R0056,Karate Zeon Insecticide,18
2026-05,R0056,Cruiser Seed Treatment,25
2026-04,R0056,Cruiser Seed Treatment,30
2026-03,R0056,Cruiser Seed Treatment,28
2026-01,R0056,Cruiser Seed Treatment,65
2026-01,R0056,Cruiser Seed Treatment,50
2025-12,R0056,Cruiser Seed Treatment,64
2025-11,R0056,Cruiser Seed Treatment,36
2025-10,R0056,Cruiser Seed Treatment,37
2025-09,R0056,Cruiser Seed Treatment,27
2025-08,R0056,Cruiser Seed Treatment,21
2025-07,R0056,Cruiser Seed Treatment,25
2025-06,R0056,Cruiser Seed Treatment,24
2026-05,R0057,Amistar Top Fungicide,29
2026-04,R0057,Amistar Top Fungicide,27
2026-03,R0057,Amistar Top Fungicide,28
2026-01,R0057,Amistar Top Fungicide,49
2026-01,R0057,Amistar Top Fungicide,39
2025-12,R0057,Amistar Top Fungicide,35
2025-11,R0057,Amistar Top Fungicide,45
2025-10,R0057,Amistar Top Fungicide,24
2025-09,R0057,Amistar Top Fungicide,30
2025-08,R0057,Amistar Top Fungicide,26
2025-07,R0057,Amistar Top Fungicide,24
2025-06,R0057,Amistar Top Fungicide,15
2026-05,R0057,Karate Zeon Insecticide,17
2026-04,R0057,Karate Zeon Insecticide,25
2026-03,R0057,Karate Zeon Insecticide,29
2026-01,R0057,Karate Zeon Insecticide,53
2026-01,R0057,Karate Zeon Insecticide,50
2025-12,R0057,Karate Zeon Insecticide,54
2025-11,R0057,Karate Zeon Insecticide,45
2025-10,R0057,Karate Zeon Insecticide,38
2025-09,R0057,Karate Zeon Insecticide,24
2025-08,R0057,Karate Zeon Insecticide,47
2025-07,R0057,Karate Zeon Insecticide,20
2025-06,R0057,Karate Zeon Insecticide,22
2026-05,R0057,Cruiser Seed Treatment,24
2026-04,R0057,Cruiser Seed Treatment,32
2026-03,R0057,Cruiser Seed Treatment,27
2026-01,R0057,Cruiser Seed Treatment,29
2026-01,R0057,Cruiser Seed Treatment,38
2025-12,R0057,Cruiser Seed Treatment,60
2025-11,R0057,Cruiser Seed Treatment,38
2025-10,R0057,Cruiser Seed Treatment,30
2025-09,R0057,Cruiser Seed Treatment,45
2025-08,R0057,Cruiser Seed Treatment,40
2025-07,R0057,Cruiser Seed Treatment,14
2025-06,R0057,Cruiser Seed Treatment,23
2026-05,R0058,Tihan Insecticide,25
2026-04,R0058,Tihan Insecticide,49
2026-03,R0058,Tihan Insecticide,50
2026-01,R0058,Tihan Insecticide,63
2026-01,R0058,Tihan Insecticide,75
2025-12,R0058,Tihan Insecticide,42
2025-11,R0058,Tihan Insecticide,34
2025-10,R0058,Tihan Insecticide,43
2025-09,R0058,Tihan Insecticide,60
2025-08,R0058,Tihan Insecticide,32
2025-07,R0058,Tihan Insecticide,24
2025-06,R0058,Tihan Insecticide,42
2026-05,R0058,Polo Insecticide,32
2026-04,R0058,Polo Insecticide,32
2026-03,R0058,Polo Insecticide,60
2026-01,R0058,Polo Insecticide,84
2026-01,R0058,Polo Insecticide,41
2025-12,R0058,Polo Insecticide,69
2025-11,R0058,Polo Insecticide,58
2025-10,R0058,Polo Insecticide,83
2025-09,R0058,Polo Insecticide,42
2025-08,R0058,Polo Insecticide,36
2025-07,R0058,Polo Insecticide,29
2025-06,R0058,Polo Insecticide,28
2026-05,R0058,Cruiser Cotton Seed,27
2026-04,R0058,Cruiser Cotton Seed,39
2026-03,R0058,Cruiser Cotton Seed,56
2026-01,R0058,Cruiser Cotton Seed,44
2026-01,R0058,Cruiser Cotton Seed,64
2025-12,R0058,Cruiser Cotton Seed,45
2025-11,R0058,Cruiser Cotton Seed,71
2025-10,R0058,Cruiser Cotton Seed,52
2025-09,R0058,Cruiser Cotton Seed,64
2025-08,R0058,Cruiser Cotton Seed,23
2025-07,R0058,Cruiser Cotton Seed,23
2025-06,R0058,Cruiser Cotton Seed,30
2026-05,R0059,Tihan Insecticide,23
2026-04,R0059,Tihan Insecticide,32
2026-03,R0059,Tihan Insecticide,63
2026-01,R0059,Tihan Insecticide,25
2026-01,R0059,Tihan Insecticide,54
2025-12,R0059,Tihan Insecticide,40
2025-11,R0059,Tihan Insecticide,64
2025-10,R0059,Tihan Insecticide,41
2025-09,R0059,Tihan Insecticide,49
2025-08,R0059,Tihan Insecticide,35
2025-07,R0059,Tihan Insecticide,25
2025-06,R0059,Tihan Insecticide,23
2026-05,R0059,Polo Insecticide,16
2026-04,R0059,Polo Insecticide,37
2026-03,R0059,Polo Insecticide,40
2026-01,R0059,Polo Insecticide,49
2026-01,R0059,Polo Insecticide,50
2025-12,R0059,Polo Insecticide,55
2025-11,R0059,Polo Insecticide,49
2025-10,R0059,Polo Insecticide,52
2025-09,R0059,Polo Insecticide,41
2025-08,R0059,Polo Insecticide,26
2025-07,R0059,Polo Insecticide,20
2025-06,R0059,Polo Insecticide,31
2026-05,R0059,Cruiser Cotton Seed,38
2026-04,R0059,Cruiser Cotton Seed,27
2026-03,R0059,Cruiser Cotton Seed,43
2026-01,R0059,Cruiser Cotton Seed,37
2026-01,R0059,Cruiser Cotton Seed,36
2025-12,R0059,Cruiser Cotton Seed,47
2025-11,R0059,Cruiser Cotton Seed,59
2025-10,R0059,Cruiser Cotton Seed,62
2025-09,R0059,Cruiser Cotton Seed,41
2025-08,R0059,Cruiser Cotton Seed,27
2025-07,R0059,Cruiser Cotton Seed,19
2025-06,R0059,Cruiser Cotton Seed,19
2026-05,R0060,Tihan Insecticide,9
2026-04,R0060,Tihan Insecticide,12
2026-03,R0060,Tihan Insecticide,19
2026-01,R0060,Tihan Insecticide,19
2026-01,R0060,Tihan Insecticide,20
2025-12,R0060,Tihan Insecticide,24
2025-11,R0060,Tihan Insecticide,19
2025-10,R0060,Tihan Insecticide,17
2025-09,R0060,Tihan Insecticide,13
2025-08,R0060,Tihan Insecticide,11
2025-07,R0060,Tihan Insecticide,9
2025-06,R0060,Tihan Insecticide,12
2026-05,R0060,Polo Insecticide,8
2026-04,R0060,Polo Insecticide,24
2026-03,R0060,Polo Insecticide,20
2026-01,R0060,Polo Insecticide,20
2026-01,R0060,Polo Insecticide,16
2025-12,R0060,Polo Insecticide,19
2025-11,R0060,Polo Insecticide,18
2025-10,R0060,Polo Insecticide,28
2025-09,R0060,Polo Insecticide,10
2025-08,R0060,Polo Insecticide,13
2025-07,R0060,Polo Insecticide,14
2025-06,R0060,Polo Insecticide,9
2026-05,R0060,Cruiser Cotton Seed,7
2026-04,R0060,Cruiser Cotton Seed,9
2026-03,R0060,Cruiser Cotton Seed,18
2026-01,R0060,Cruiser Cotton Seed,17
2026-01,R0060,Cruiser Cotton Seed,19
2025-12,R0060,Cruiser Cotton Seed,29
2025-11,R0060,Cruiser Cotton Seed,24
2025-10,R0060,Cruiser Cotton Seed,18
2025-09,R0060,Cruiser Cotton Seed,13
2025-08,R0060,Cruiser Cotton Seed,10
2025-07,R0060,Cruiser Cotton Seed,7
2025-06,R0060,Cruiser Cotton Seed,10
2026-05,R0061,Tihan Insecticide,32
2026-04,R0061,Tihan Insecticide,40
2026-03,R0061,Tihan Insecticide,45
2026-01,R0061,Tihan Insecticide,72
2026-01,R0061,Tihan Insecticide,40
2025-12,R0061,Tihan Insecticide,76
2025-11,R0061,Tihan Insecticide,71
2025-10,R0061,Tihan Insecticide,63
2025-09,R0061,Tihan Insecticide,39
2025-08,R0061,Tihan Insecticide,51
2025-07,R0061,Tihan Insecticide,25
2025-06,R0061,Tihan Insecticide,21
2026-05,R0061,Polo Insecticide,31
2026-04,R0061,Polo Insecticide,33
2026-03,R0061,Polo Insecticide,49
2026-01,R0061,Polo Insecticide,60
2026-01,R0061,Polo Insecticide,59
2025-12,R0061,Polo Insecticide,83
2025-11,R0061,Polo Insecticide,100
2025-10,R0061,Polo Insecticide,70
2025-09,R0061,Polo Insecticide,61
2025-08,R0061,Polo Insecticide,28
2025-07,R0061,Polo Insecticide,42
2025-06,R0061,Polo Insecticide,21
2026-05,R0061,Cruiser Cotton Seed,35
2026-04,R0061,Cruiser Cotton Seed,25
2026-03,R0061,Cruiser Cotton Seed,45
2026-01,R0061,Cruiser Cotton Seed,65
2026-01,R0061,Cruiser Cotton Seed,63
2025-12,R0061,Cruiser Cotton Seed,125
2025-11,R0061,Cruiser Cotton Seed,70
2025-10,R0061,Cruiser Cotton Seed,51
2025-09,R0061,Cruiser Cotton Seed,53
2025-08,R0061,Cruiser Cotton Seed,38
2025-07,R0061,Cruiser Cotton Seed,51
2025-06,R0061,Cruiser Cotton Seed,21
2026-05,R0062,Tihan Insecticide,46
2026-04,R0062,Tihan Insecticide,62
2026-03,R0062,Tihan Insecticide,77
2026-01,R0062,Tihan Insecticide,79
2026-01,R0062,Tihan Insecticide,151
2025-12,R0062,Tihan Insecticide,127
2025-11,R0062,Tihan Insecticide,118
2025-10,R0062,Tihan Insecticide,99
2025-09,R0062,Tihan Insecticide,88
2025-08,R0062,Tihan Insecticide,96
2025-07,R0062,Tihan Insecticide,35
2025-06,R0062,Tihan Insecticide,43
2026-05,R0062,Polo Insecticide,57
2026-04,R0062,Polo Insecticide,70
2026-03,R0062,Polo Insecticide,121
2026-01,R0062,Polo Insecticide,90
2026-01,R0062,Polo Insecticide,90
2025-12,R0062,Polo Insecticide,90
2025-11,R0062,Polo Insecticide,113
2025-10,R0062,Polo Insecticide,135
2025-09,R0062,Polo Insecticide,75
2025-08,R0062,Polo Insecticide,48
2025-07,R0062,Polo Insecticide,54
2025-06,R0062,Polo Insecticide,35
2026-05,R0062,Cruiser Cotton Seed,51
2026-04,R0062,Cruiser Cotton Seed,67
2026-03,R0062,Cruiser Cotton Seed,77
2026-01,R0062,Cruiser Cotton Seed,88
2026-01,R0062,Cruiser Cotton Seed,127
2025-12,R0062,Cruiser Cotton Seed,83
2025-11,R0062,Cruiser Cotton Seed,203
2025-10,R0062,Cruiser Cotton Seed,133
2025-09,R0062,Cruiser Cotton Seed,84
2025-08,R0062,Cruiser Cotton Seed,85
2025-07,R0062,Cruiser Cotton Seed,65
2025-06,R0062,Cruiser Cotton Seed,85
2026-05,R0063,Amistar Top Fungicide,29
2026-04,R0063,Amistar Top Fungicide,35
2026-03,R0063,Amistar Top Fungicide,52
2026-01,R0063,Amistar Top Fungicide,94
2026-01,R0063,Amistar Top Fungicide,55
2025-12,R0063,Amistar Top Fungicide,61
2025-11,R0063,Amistar Top Fungicide,51
2025-10,R0063,Amistar Top Fungicide,72
2025-09,R0063,Amistar Top Fungicide,54
2025-08,R0063,Amistar Top Fungicide,29
2025-07,R0063,Amistar Top Fungicide,33
2025-06,R0063,Amistar Top Fungicide,31
2026-05,R0063,Karate Zeon Insecticide,39
2026-04,R0063,Karate Zeon Insecticide,27
2026-03,R0063,Karate Zeon Insecticide,39
2026-01,R0063,Karate Zeon Insecticide,66
2026-01,R0063,Karate Zeon Insecticide,93
2025-12,R0063,Karate Zeon Insecticide,52
2025-11,R0063,Karate Zeon Insecticide,88
2025-10,R0063,Karate Zeon Insecticide,64
2025-09,R0063,Karate Zeon Insecticide,54
2025-08,R0063,Karate Zeon Insecticide,48
2025-07,R0063,Karate Zeon Insecticide,35
2025-06,R0063,Karate Zeon Insecticide,32
2026-05,R0063,Cruiser Seed Treatment,38
2026-04,R0063,Cruiser Seed Treatment,40
2026-03,R0063,Cruiser Seed Treatment,39
2026-01,R0063,Cruiser Seed Treatment,43
2026-01,R0063,Cruiser Seed Treatment,47
2025-12,R0063,Cruiser Seed Treatment,80
2025-11,R0063,Cruiser Seed Treatment,72
2025-10,R0063,Cruiser Seed Treatment,63
2025-09,R0063,Cruiser Seed Treatment,45
2025-08,R0063,Cruiser Seed Treatment,44
2025-07,R0063,Cruiser Seed Treatment,28
2025-06,R0063,Cruiser Seed Treatment,27
2026-05,R0064,Amistar Top Fungicide,17
2026-04,R0064,Amistar Top Fungicide,16
2026-03,R0064,Amistar Top Fungicide,17
2026-01,R0064,Amistar Top Fungicide,29
2026-01,R0064,Amistar Top Fungicide,20
2025-12,R0064,Amistar Top Fungicide,38
2025-11,R0064,Amistar Top Fungicide,18
2025-10,R0064,Amistar Top Fungicide,31
2025-09,R0064,Amistar Top Fungicide,15
2025-08,R0064,Amistar Top Fungicide,14
2025-07,R0064,Amistar Top Fungicide,16
2025-06,R0064,Amistar Top Fungicide,13
2026-05,R0064,Karate Zeon Insecticide,14
2026-04,R0064,Karate Zeon Insecticide,24
2026-03,R0064,Karate Zeon Insecticide,27
2026-01,R0064,Karate Zeon Insecticide,34
2026-01,R0064,Karate Zeon Insecticide,46
2025-12,R0064,Karate Zeon Insecticide,34
2025-11,R0064,Karate Zeon Insecticide,31
2025-10,R0064,Karate Zeon Insecticide,35
2025-09,R0064,Karate Zeon Insecticide,15
2025-08,R0064,Karate Zeon Insecticide,18
2025-07,R0064,Karate Zeon Insecticide,14
2025-06,R0064,Karate Zeon Insecticide,10
2026-05,R0064,Cruiser Seed Treatment,14
2026-04,R0064,Cruiser Seed Treatment,21
2026-03,R0064,Cruiser Seed Treatment,13
2026-01,R0064,Cruiser Seed Treatment,24
2026-01,R0064,Cruiser Seed Treatment,32
2025-12,R0064,Cruiser Seed Treatment,46
2025-11,R0064,Cruiser Seed Treatment,33
2025-10,R0064,Cruiser Seed Treatment,20
2025-09,R0064,Cruiser Seed Treatment,20
2025-08,R0064,Cruiser Seed Treatment,19
2025-07,R0064,Cruiser Seed Treatment,18
2025-06,R0064,Cruiser Seed Treatment,13
2026-05,R0065,Amistar Top Fungicide,10
2026-04,R0065,Amistar Top Fungicide,18
2026-03,R0065,Amistar Top Fungicide,16
2026-01,R0065,Amistar Top Fungicide,27
2026-01,R0065,Amistar Top Fungicide,36
2025-12,R0065,Amistar Top Fungicide,17
2025-11,R0065,Amistar Top Fungicide,26
2025-10,R0065,Amistar Top Fungicide,16
2025-09,R0065,Amistar Top Fungicide,15
2025-08,R0065,Amistar Top Fungicide,10
2025-07,R0065,Amistar Top Fungicide,11
2025-06,R0065,Amistar Top Fungicide,8
2026-05,R0065,Karate Zeon Insecticide,10
2026-04,R0065,Karate Zeon Insecticide,11
2026-03,R0065,Karate Zeon Insecticide,24
2026-01,R0065,Karate Zeon Insecticide,14
2026-01,R0065,Karate Zeon Insecticide,25
2025-12,R0065,Karate Zeon Insecticide,29
2025-11,R0065,Karate Zeon Insecticide,22
2025-10,R0065,Karate Zeon Insecticide,16
2025-09,R0065,Karate Zeon Insecticide,15
2025-08,R0065,Karate Zeon Insecticide,11
2025-07,R0065,Karate Zeon Insecticide,18
2025-06,R0065,Karate Zeon Insecticide,9
2026-05,R0065,Cruiser Seed Treatment,14
2026-04,R0065,Cruiser Seed Treatment,12
2026-03,R0065,Cruiser Seed Treatment,14
2026-01,R0065,Cruiser Seed Treatment,21
2026-01,R0065,Cruiser Seed Treatment,25
2025-12,R0065,Cruiser Seed Treatment,19
2025-11,R0065,Cruiser Seed Treatment,23
2025-10,R0065,Cruiser Seed Treatment,15
2025-09,R0065,Cruiser Seed Treatment,19
2025-08,R0065,Cruiser Seed Treatment,7
2025-07,R0065,Cruiser Seed Treatment,8
2025-06,R0065,Cruiser Seed Treatment,10
2026-05,R0066,Tihan Insecticide,28
2026-04,R0066,Tihan Insecticide,37
2026-03,R0066,Tihan Insecticide,68
2026-01,R0066,Tihan Insecticide,62
2026-01,R0066,Tihan Insecticide,70
2025-12,R0066,Tihan Insecticide,46
2025-11,R0066,Tihan Insecticide,58
2025-10,R0066,Tihan Insecticide,64
2025-09,R0066,Tihan Insecticide,44
2025-08,R0066,Tihan Insecticide,52
2025-07,R0066,Tihan Insecticide,32
2025-06,R0066,Tihan Insecticide,36
2026-05,R0066,Polo Insecticide,39
2026-04,R0066,Polo Insecticide,36
2026-03,R0066,Polo Insecticide,54
2026-01,R0066,Polo Insecticide,58
2026-01,R0066,Polo Insecticide,57
2025-12,R0066,Polo Insecticide,72
2025-11,R0066,Polo Insecticide,74
2025-10,R0066,Polo Insecticide,56
2025-09,R0066,Polo Insecticide,58
2025-08,R0066,Polo Insecticide,45
2025-07,R0066,Polo Insecticide,36
2025-06,R0066,Polo Insecticide,26
2026-05,R0066,Cruiser Cotton Seed,29
2026-04,R0066,Cruiser Cotton Seed,36
2026-03,R0066,Cruiser Cotton Seed,74
2026-01,R0066,Cruiser Cotton Seed,96
2026-01,R0066,Cruiser Cotton Seed,82
2025-12,R0066,Cruiser Cotton Seed,102
2025-11,R0066,Cruiser Cotton Seed,77
2025-10,R0066,Cruiser Cotton Seed,64
2025-09,R0066,Cruiser Cotton Seed,65
2025-08,R0066,Cruiser Cotton Seed,55
2025-07,R0066,Cruiser Cotton Seed,27
2025-06,R0066,Cruiser Cotton Seed,29
2026-05,R0067,Callisto Herbicide,59
2026-04,R0067,Callisto Herbicide,69
2026-03,R0067,Callisto Herbicide,98
2026-01,R0067,Callisto Herbicide,155
2026-01,R0067,Callisto Herbicide,94
2025-12,R0067,Callisto Herbicide,152
2025-11,R0067,Callisto Herbicide,92
2025-10,R0067,Callisto Herbicide,130
2025-09,R0067,Callisto Herbicide,102
2025-08,R0067,Callisto Herbicide,64
2025-07,R0067,Callisto Herbicide,59
2025-06,R0067,Callisto Herbicide,69
2026-05,R0067,Force Insecticide,62
2026-04,R0067,Force Insecticide,94
2026-03,R0067,Force Insecticide,99
2026-01,R0067,Force Insecticide,97
2026-01,R0067,Force Insecticide,118
2025-12,R0067,Force Insecticide,117
2025-11,R0067,Force Insecticide,128
2025-10,R0067,Force Insecticide,106
2025-09,R0067,Force Insecticide,121
2025-08,R0067,Force Insecticide,109
2025-07,R0067,Force Insecticide,52
2025-06,R0067,Force Insecticide,62
2026-05,R0067,NK Maize Hybrid Seed,63
2026-04,R0067,NK Maize Hybrid Seed,59
2026-03,R0067,NK Maize Hybrid Seed,101
2026-01,R0067,NK Maize Hybrid Seed,127
2026-01,R0067,NK Maize Hybrid Seed,181
2025-12,R0067,NK Maize Hybrid Seed,92
2025-11,R0067,NK Maize Hybrid Seed,122
2025-10,R0067,NK Maize Hybrid Seed,117
2025-09,R0067,NK Maize Hybrid Seed,135
2025-08,R0067,NK Maize Hybrid Seed,54
2025-07,R0067,NK Maize Hybrid Seed,75
2025-06,R0067,NK Maize Hybrid Seed,53
2026-05,R0068,Amistar Top Fungicide,77
2026-04,R0068,Amistar Top Fungicide,77
2026-03,R0068,Amistar Top Fungicide,50
2026-01,R0068,Amistar Top Fungicide,73
2026-01,R0068,Amistar Top Fungicide,100
2025-12,R0068,Amistar Top Fungicide,138
2025-11,R0068,Amistar Top Fungicide,87
2025-10,R0068,Amistar Top Fungicide,101
2025-09,R0068,Amistar Top Fungicide,80
2025-08,R0068,Amistar Top Fungicide,26
2025-07,R0068,Amistar Top Fungicide,61
2025-06,R0068,Amistar Top Fungicide,46
2026-05,R0068,Karate Zeon Insecticide,42
2026-04,R0068,Karate Zeon Insecticide,54
2026-03,R0068,Karate Zeon Insecticide,76
2026-01,R0068,Karate Zeon Insecticide,69
2026-01,R0068,Karate Zeon Insecticide,97
2025-12,R0068,Karate Zeon Insecticide,175
2025-11,R0068,Karate Zeon Insecticide,128
2025-10,R0068,Karate Zeon Insecticide,81
2025-09,R0068,Karate Zeon Insecticide,122
2025-08,R0068,Karate Zeon Insecticide,67
2025-07,R0068,Karate Zeon Insecticide,37
2025-06,R0068,Karate Zeon Insecticide,41
2026-05,R0068,Cruiser Seed Treatment,50
2026-04,R0068,Cruiser Seed Treatment,52
2026-03,R0068,Cruiser Seed Treatment,67
2026-01,R0068,Cruiser Seed Treatment,86
2026-01,R0068,Cruiser Seed Treatment,61
2025-12,R0068,Cruiser Seed Treatment,116
2025-11,R0068,Cruiser Seed Treatment,103
2025-10,R0068,Cruiser Seed Treatment,109
2025-09,R0068,Cruiser Seed Treatment,57
2025-08,R0068,Cruiser Seed Treatment,51
2025-07,R0068,Cruiser Seed Treatment,54
2025-06,R0068,Cruiser Seed Treatment,44
2026-05,R0069,Tihan Insecticide,26
2026-04,R0069,Tihan Insecticide,39
2026-03,R0069,Tihan Insecticide,33
2026-01,R0069,Tihan Insecticide,93
2026-01,R0069,Tihan Insecticide,53
2025-12,R0069,Tihan Insecticide,47
2025-11,R0069,Tihan Insecticide,45
2025-10,R0069,Tihan Insecticide,50
2025-09,R0069,Tihan Insecticide,42
2025-08,R0069,Tihan Insecticide,47
2025-07,R0069,Tihan Insecticide,35
2025-06,R0069,Tihan Insecticide,42
2026-05,R0069,Polo Insecticide,26
2026-04,R0069,Polo Insecticide,25
2026-03,R0069,Polo Insecticide,51
2026-01,R0069,Polo Insecticide,53
2026-01,R0069,Polo Insecticide,58
2025-12,R0069,Polo Insecticide,36
2025-11,R0069,Polo Insecticide,85
2025-10,R0069,Polo Insecticide,50
2025-09,R0069,Polo Insecticide,44
2025-08,R0069,Polo Insecticide,32
2025-07,R0069,Polo Insecticide,41
2025-06,R0069,Polo Insecticide,20
2026-05,R0069,Cruiser Cotton Seed,23
2026-04,R0069,Cruiser Cotton Seed,25
2026-03,R0069,Cruiser Cotton Seed,47
2026-01,R0069,Cruiser Cotton Seed,66
2026-01,R0069,Cruiser Cotton Seed,77
2025-12,R0069,Cruiser Cotton Seed,43
2025-11,R0069,Cruiser Cotton Seed,33
2025-10,R0069,Cruiser Cotton Seed,68
